id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Locations,Tags,Categories,Dates,Addresses,_vc_post_settings,_wp_page_template,_qibla_mb_event_dates_multidatespicker,_qibla_mb_event_start_time_timepicker,_qibla_mb_event_end_time_timepicker,_qibla_mb_header_skin,_qibla_mb_sub_title,_qibla_mb_listing_expiration,_qibla_mb_is_featured,_qibla_mb_business_email,_qibla_mb_business_phone,_qibla_mb_site_url,_qibla_mb_social_facebook,_qibla_mb_social_twitter,_qibla_mb_social_instagram,_qibla_mb_social_linkedin,_qibla_mb_post_show_related,_qibla_mb_button_text,_qibla_mb_button_url,_qibla_mb_jumbotron_background_image,_qibla_mb_map_location_lat,_qibla_mb_map_location_lng,_qibla_mb_jumbotron_min_height,_qibla_mb_sidebar_position,_qibla_mb_jumbotron_disable,_qibla_mb_map_location_searcher,_qibla_mb_map_location,geolocation_formatted_address,_qibla_mb_event_dates_multidatespicker_start,_qibla_mb_event_dates_multidatespicker_end,region,_qibla_mb_map_location_all_data,_qibla_mb_event_dates_start_for_orderby,_last_viewed,_yst_prominent_words_version,_wp_old_slug,_yoast_wpseo_primary_event_locations,_yoast_wpseo_primary_event_categories,_heateor_sss_meta,_qibla_mb_hide_breadcrumb,_qibla_mb_social_tripadvisor,_qibla_mb_images,_qibla_mb_target_link,_yoast_wpseo_content_score,_yoast_wpseo_focuskeywords,onesignal_meta_box_present,onesignal_send_notification,slide_template,Status,Author,Slug,Format,Template,Parent,Order,"Comment Status","Ping Status"
39373,"York St John University","Experience a clearing open day at York St John University, where you can review their last minute clearing spaces and opportunities! Follow the link and find out how you can book a place. Some of the clearing events offer walk in visits and booking is not necessary. Please check their website.",,20180817,events,https://www.odays.co/events/york-st-john-university/,https://www.odays.co/wp-content/uploads/2018/05/university8.jpg,university8.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university8.jpg,3070,university8,,,"Farnham Sixth Form College - Open Evening",,,,,,,,,York,"Clearing|Undergraduate|North Yorkshire",University,2018-08-18,"Lord Mayor's Walk North Yorkshire YO31 7EX","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-08-18,1534500000,1534518000,transparent,"Clearing Open Day",364,off,,"+44 1904 624 624",,,,,,on,"18 Aug - Booking Info",https://www.yorksj.ac.uk/study/undergraduate/visit-us/open-days/,3070,53.9649139,-1.0800959,200,right,off,"Lord Mayor's Walk  North Yorkshire YO31 7EX","53.9649139,-1.0800959:Lord Mayor's Walk  North Yorkshire YO31 7EX","Lord Mayor's Walk  North Yorkshire YO31 7EX",2018-08-18,2018-08-18,"North Yorkshire","53.9649139,-1.0800959:Lord Mayor's Walk  North Yorkshire YO31 7EX",2018-08-18,"2018-08-22 21:32:42",,,,,,,,,,,,,,,publish,7,york-st-john-university,,default,0,0,open,open
39383,"Blackpool Sixth Form College","Experience an open day at Blackpool Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/blackpool-sixth-form-college/,https://www.odays.co/wp-content/uploads/2018/05/university65.jpg,university65.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university65.jpg,3126,university65,,,"Blackpool Sixth Form College - Open day",,,,,,,,,Blackpool,"A Levels|September|North West England","Sixth Form College",2018-09-22,"Blackpool Old Road  Blackpool FY3 7LR","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-22,1532428200,1532442600,transparent,"Open day",364,off,enquiries@blackpoolsixth.ac.uk,"+44 1253 394911",http://www.blackpoolsixth.ac.uk,,,,,on,"22 Sep - Booking Info",https://blackpoolsixth.ac.uk/open-events/,3126,53.8367523,-3.0163996,200,right,off,"Blackpool Old Road  Blackpool FY3 7LR","53.8367523,-3.0163996:Blackpool Old Road  Blackpool FY3 7LR","Blackpool Old Road  Blackpool FY3 7LR",2018-09-22,2018-09-22,"North West England","53.8367523,-3.0163996:Blackpool Old Road  Blackpool FY3 7LR",2018-09-22,"2018-08-23 23:32:11",,,,,,,,,,,,,,,publish,7,blackpool-sixth-form-college,,default,0,0,open,open
39384,"Blackpool Sixth Form College","Experience an open day at Blackpool Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/blackpool-sixth-form-college-2/,https://www.odays.co/wp-content/uploads/2018/05/university66.jpg,university66.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university66.jpg,3127,university66,,,"Blackpool Sixth Form College - Open Day",,,,,,,,,Blackpool,"A Levels|October|North West England","Sixth Form College",2018-10-13,"Blackpool Old Road  Blackpool FY3 7LR","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-13,1532428200,1532442600,transparent,"Open Day",364,off,enquiries@blackpoolsixth.ac.uk,"+44 1253 394911",http://www.blackpoolsixth.ac.uk,,,,,on,"13 Oct - Booking Info",https://blackpoolsixth.ac.uk/open-events/,3127,53.8367523,-3.0163996,200,right,off,"Blackpool Old Road  Blackpool FY3 7LR","53.8367523,-3.0163996:Blackpool Old Road  Blackpool FY3 7LR","Blackpool Old Road  Blackpool FY3 7LR",2018-10-13,2018-10-13,"North West England","53.8367523,-3.0163996:Blackpool Old Road  Blackpool FY3 7LR",2018-10-13,"2018-08-23 12:10:11",,,,,,,,,,,,,,,publish,7,blackpool-sixth-form-college-2,,default,0,0,open,open
39385,"Blackpool Sixth Form College","Experience an open day at Blackpool Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/blackpool-sixth-form-college-3/,https://www.odays.co/wp-content/uploads/2018/05/university67.jpg,university67.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university67.jpg,3128,university67,,,"Blackpool Sixth Form College - Open Evening",,,,,,,,,Blackpool,"A Levels|February|North West England","Sixth Form College",2019-02-06,"Blackpool Old Road  Blackpool FY3 7LR","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2019-02-06,1532453400,1532460600,transparent,"Open Evening",364,off,enquiries@blackpoolsixth.ac.uk,"+44 1253 394911",http://www.blackpoolsixth.ac.uk,,,,,on,"6 Feb - Booking Info",https://blackpoolsixth.ac.uk/open-events/,3128,53.8367523,-3.0163996,200,right,off,"Blackpool Old Road  Blackpool FY3 7LR","53.8367523,-3.0163996:Blackpool Old Road  Blackpool FY3 7LR","Blackpool Old Road  Blackpool FY3 7LR",2019-02-06,2019-02-06,"North West England","53.8367523,-3.0163996:Blackpool Old Road  Blackpool FY3 7LR",2019-02-06,"2018-08-23 12:10:13",,,,,,,,,,,,,,,publish,7,blackpool-sixth-form-college-3,,default,0,0,open,open
39386,"Blackpool Sixth Form College","Experience an open day at Blackpool Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/blackpool-sixth-form-college-4/,https://www.odays.co/wp-content/uploads/2018/05/university68.jpg,university68.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university68.jpg,3129,university68,,,"Blackpool Sixth Form College - Taster Day",,,,,,,,,Blackpool,"A Levels|January|North West England","Sixth Form College",2019-01-19,"Blackpool Old Road  Blackpool FY3 7LR","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2019-01-19,1532453400,1532460600,transparent,"Taster Day",364,off,enquiries@blackpoolsixth.ac.uk,"+44 1253 394911",http://www.blackpoolsixth.ac.uk,,,,,on,"19 Jan - Booking Info",https://blackpoolsixth.ac.uk/open-events/,3129,53.8367523,-3.0163996,200,right,off,"Blackpool Old Road  Blackpool FY3 7LR","53.8367523,-3.0163996:Blackpool Old Road  Blackpool FY3 7LR","Blackpool Old Road  Blackpool FY3 7LR",2019-01-19,2019-01-19,"North West England","53.8367523,-3.0163996:Blackpool Old Road  Blackpool FY3 7LR",2019-01-19,"2018-08-23 12:10:12",,,,,,,,,,,,,,,publish,7,blackpool-sixth-form-college-4,,default,0,0,open,open
39387,"Bolton Sixth Form College","Experience an open day at Bolton Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/bolton-sixth-form-college/,https://www.odays.co/wp-content/uploads/2018/05/university69.jpg,university69.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university69.jpg,3130,university69,,,"Bolton Sixth Form College - Open Day",,,,,,,,,Bolton,"A Levels|October|North West England","Sixth Form College",2018-10-13,"Deane Road  Bolton BL3 5BU","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-13,1532428200,1532440800,transparent,"Open Day",364,off,marketing@bolton-sfc.ac.uk,"+44 1204 846215",http://www.bolton-sfc.ac.uk,,,,,on,"13 Oct - Booking Info",https://www.bolton-sfc.ac.uk/the-college/term-dates/,3130,53.5728563,-2.4432658,200,right,off,"Deane Road  Bolton BL3 5BU","53.5728563,-2.4432658:Deane Road  Bolton BL3 5BU","Deane Road  Bolton BL3 5BU",2018-10-13,2018-10-13,"North West England","53.5728563,-2.4432658:Deane Road  Bolton BL3 5BU",2018-10-13,,,,,,,,,,,,,,,,publish,7,bolton-sixth-form-college,,default,0,0,open,open
39388,"Bolton Sixth Form College","Experience an open day at Bolton Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/bolton-sixth-form-college-2/,https://www.odays.co/wp-content/uploads/2018/05/university70.jpg,university70.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university70.jpg,3131,university70,,,"Bolton Sixth Form College - Open Day ",,,,,,,,,Bolton,"A Levels|November|North West England","Sixth Form College",2018-11-07,"Deane Road  Bolton BL3 5BU","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-07,1532453400,1532462400,transparent,"Open Day ",364,off,marketing@bolton-sfc.ac.uk,"+44 1204 846215",http://www.bolton-sfc.ac.uk,,,,,on,"7 Nov - Booking Info",https://www.bolton-sfc.ac.uk/the-college/term-dates/,3131,53.5728563,-2.4432658,200,right,off,"Deane Road  Bolton BL3 5BU","53.5728563,-2.4432658:Deane Road  Bolton BL3 5BU","Deane Road  Bolton BL3 5BU",2018-11-07,2018-11-07,"North West England","53.5728563,-2.4432658:Deane Road  Bolton BL3 5BU",2018-11-07,"2018-08-23 23:29:54",,,,,,,,,,,,,,,publish,7,bolton-sixth-form-college-2,,default,0,0,open,open
39389,"Bolton Sixth Form College","Experience an open day at Bolton Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/bolton-sixth-form-college-3/,https://www.odays.co/wp-content/uploads/2018/05/university71.jpg,university71.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university71.jpg,3132,university71,,,"Bolton Sixth Form College - Open Day ",,,,,,,,,Bolton,"A Levels|January|North West England","Sixth Form College",2019-01-29,"Deane Road  Bolton BL3 5BU","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2019-01-29,1532453400,1532462400,transparent,"Open Day ",364,off,marketing@bolton-sfc.ac.uk,"+44 1204 846215",http://www.bolton-sfc.ac.uk,,,,,on,"29 Jan - Booking Info",https://www.bolton-sfc.ac.uk/the-college/term-dates/,3132,53.5728563,-2.4432658,200,right,off,"Deane Road  Bolton BL3 5BU","53.5728563,-2.4432658:Deane Road  Bolton BL3 5BU","Deane Road  Bolton BL3 5BU",2019-01-29,2019-01-29,"North West England","53.5728563,-2.4432658:Deane Road  Bolton BL3 5BU",2019-01-29,"2018-08-23 23:32:10",,,,,,,,,,,,,,,publish,7,bolton-sixth-form-college-3,,default,0,0,open,open
39390,"Cambridge Centre for Sixth Form Studies","Experience an open day at Cambridge Centre for Sixth Form Studies, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/cambridge-centre-for-sixth-form-studies/,https://www.odays.co/wp-content/uploads/2018/05/university72.jpg,university72.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university72.jpg,3133,university72,,,"Cambridge Centre for Sixth Form Studies - Open Day",,,,,,,,,Cambridgeshire,"A Levels|October|Eastern England","Sixth Form College",2018-10-04,"1 Salisbury Villas  Station Road CB1 2JF","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-04,1532448000,1532458800,transparent,"Open Day",364,off,office@ccss.co.uk,"+44 1223 716890",http://www.ccss.co.uk,,,,,on,"4 Oct - Booking Info",https://www.ccss.co.uk/open-event/,3133,52.1946295,0.1344653,200,right,off,"1 Salisbury Villas  Station Road CB1 2JF","52.1946295,0.1344653:1 Salisbury Villas  Station Road CB1 2JF","1 Salisbury Villas  Station Road CB1 2JF",2018-10-04,2018-10-04,"Eastern England","52.1946295,0.1344653:1 Salisbury Villas  Station Road CB1 2JF",2018-10-04,,,,,,,,,,,,,,,,publish,7,cambridge-centre-for-sixth-form-studies,,default,0,0,open,open
39391,"Hills Road Sixth Form College","Experience an open day at Hills Road Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/hills-road-sixth-form-college/,https://www.odays.co/wp-content/uploads/2018/05/university73.jpg,university73.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university73.jpg,3134,university73,,,"Hills Road Sixth Form College - open evening",,,,,,,,,Cambridgeshire,"A Levels|November|Eastern England","Sixth Form College",2018-11-07,"Hills Road  Cambridge CB2 8PE","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-07,1532451600,1532466000,transparent,"open evening",364,off,enquiries@hillsroad.ac.uk,"+44 1223 247251",http://www.hillsroad.ac.uk,,,,,on,"7 Nov - Booking Info",http://www.hillsroad.ac.uk/sixthform/opening-evenings,3134,52.1878832,0.1367856,200,right,off,"Hills Road  Cambridge CB2 8PE","52.1878832,0.1367856:Hills Road  Cambridge CB2 8PE","Hills Road  Cambridge CB2 8PE",2018-11-07,2018-11-07,"Eastern England","52.1878832,0.1367856:Hills Road  Cambridge CB2 8PE",2018-11-07,"2018-08-23 23:29:59",,,,,,,,,,,,,,,publish,7,hills-road-sixth-form-college,,default,0,0,open,open
39392,"Hills Road Sixth Form College","Experience an open day at Hills Road Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/hills-road-sixth-form-college-2/,,,,,,,,,,,,,,,,,Cambridgeshire,"A Levels|November|Eastern England","Sixth Form College",2018-11-08,"Hills Road  Cambridge CB2 8PE","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-08,1532451600,1532466000,transparent,"open evening",364,off,enquiries@hillsroad.ac.uk,"+44 1223 247251",http://www.hillsroad.ac.uk,,,,,on,"8 Nov - Booking Info",http://www.hillsroad.ac.uk/sixthform/opening-evenings,,52.1878832,0.1367856,200,right,off,"Hills Road  Cambridge CB2 8PE","52.1878832,0.1367856:Hills Road  Cambridge CB2 8PE","Hills Road  Cambridge CB2 8PE",2018-11-08,2018-11-08,"Eastern England","52.1878832,0.1367856:Hills Road  Cambridge CB2 8PE",2018-11-08,,,,,,,,,,,,,,,,publish,7,hills-road-sixth-form-college-2,,default,0,0,open,open
39393,"Long Road Sixth Form College","Experience an open day at Long Road Sixth Form College, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180823,events,https://www.odays.co/events/long-road-sixth-form-college/,https://www.odays.co/wp-content/uploads/2018/05/university75.jpg,university75.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university75.jpg,3135,university75,,,"Long Road Sixth Form College - open evening",,,,,,,,,Cambridgeshire,"A Levels|October|Eastern England","Sixth Form College",2018-10-17,"Long Road  Cambridge CB2 8PX","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-17,1532451600,1532462400,transparent,"open evening",364,off,enquiries@longroad.ac.uk,"+44 1223 507 400",http://www.longroad.ac.uk,,,,,on,"17 Oct - Booking Info",https://www.longroad.ac.uk/student-life/prospective-students/open-evenings-for-year-11/,3135,52.1795923,0.1310391,200,right,off,"Long Road  Cambridge CB2 8PX","52.1795923,0.1310391:Long Road  Cambridge CB2 8PX","Long Road  Cambridge CB2 8PX",2018-10-17,2018-10-17,"Eastern England","52.1795923,0.1310391:Long Road  Cambridge CB2 8PX",2018-10-17,"2018-08-23 23:32:12",,,,,,,,,,,,,,,publish,7,long-road-sixth-form-college,,default,0,0,open,open
